,Name,Price,Producer,MPN,EAN,UPC,Width,Depth,Height,Motherboard,Power Supply,Supported GPU Length,Supported CPU Cooler Height,80mm Fans,120mm Fans,140mm Fans,200mm Fans,120mm Radiator Support,140mm Radiator Support,240mm Radiator Support,280mm Radiator Support,360mm Radiator Support,"Disk 2.5""","Disk 3.5""","Disk 2.5""/3.5""","Disk 5.25""",Primary Color(s),Window,Dust Filter,Cable Management,Noise Isolation,Product Page
1021,"PHANTEKS Enthoo Evolv ATX Midi-Tower, Tempered Glass - anthrazit",$145.07 USD,PHANTEKS,PH-ES515ETG_AG,886523300922,,235 mm,510 mm,495 mm,E-ATX,ATX,420 mm,194 mm,0/0,0/7,3/5,0/0,0.0,0,0.0,2.0,2.0,4,5,0,,anthracite,True,True,True,False,https://www.amazon.ca/Phanteks-PH-ES515ETG_AG-Enthoo-Evolv-Computer/dp/B01F0KWTXA?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01F0KWTXA
1026,"PHANTEKS Enthoo Evolv ITX Mini-ITX, TG, RGB LED - black",$109.47 USD,PHANTEKS,PH-ES215PTG_BK,886523300588,,230 mm,395 mm,375 mm,Mini-ITX,ATX,330 mm,200 mm,0/0,0/5,1/5,0/0,1.0,1,2.0,1.0,0.0,3,2,0,,black,True,True,True,False,https://www.amazon.ca/dp/B074W5FLHP?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1027,"PHANTEKS Enthoo Evolv ITX Mini-ITX, TG, RGB LED - black/red",$93.53 USD,PHANTEKS,PH-ES215PTG_SRD,886523300595,,230 mm,395 mm,375 mm,Mini-ITX,ATX,330 mm,200 mm,0/0,0/5,1/5,0/0,1.0,1,2.0,1.0,0.0,3,2,0,,red black,True,True,True,False,https://www.amazon.ca/dp/B074W5GQJ3?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1028,"PHANTEKS Enthoo Evolv ITX Mini-ITX, TG, RGB LED - white",$74.39 USD,PHANTEKS,PH-ES215PTG_WT,886523300540,,230 mm,395 mm,375 mm,Mini-ITX,ATX,330 mm,200 mm,0/0,0/5,1/5,0/0,1.0,1,2.0,1.0,0.0,3,2,0,,black-and-white,True,True,True,False,https://www.amazon.ca/dp/B074VXN962?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1029,"PHANTEKS Enthoo Evolv Micro-ATX, Tempered Glass - anthrazit",$130.56 USD,PHANTEKS,PH-ES314ETG_AG,886523300380,,230 mm,400 mm,453 mm,Micro-ATX,ATX,319 mm,192 mm,0/0,0/6,2/5,0/0,1.0,1,1.0,2.0,1.0,4,2,0,,anthracite,True,True,True,False,https://www.amazon.ca/dp/B06ZXZBT7C?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1030,"PHANTEKS Enthoo Evolv Micro-ATX, Tempered Glass - black",$189.27 USD,PHANTEKS,PH-ES314ETG_BK,886523300298,,230 mm,400 mm,453 mm,Micro-ATX,ATX,319 mm,192 mm,0/0,0/6,2/5,0/0,0.0,0,0.0,1.0,2.0,4,2,0,,black,True,True,True,False,https://www.amazon.ca/dp/B071CXKFRC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1031,"PHANTEKS Enthoo Evolv Micro-ATX, Tempered Glass - silver",$130.56 USD,PHANTEKS,PH-ES314ETG_GS,886523300397,,230 mm,400 mm,453 mm,Micro-ATX,ATX,319 mm,192 mm,0/0,0/6,2/5,0/0,0.0,0,0.0,2.0,2.0,4,2,0,,black silver,True,True,True,False,https://www.amazon.ca/dp/B071CN21T4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1032,"PHANTEKS Enthoo Evolv Shift Air Mini-ITX - anthrazit, Mesh",$109.95 USD,PHANTEKS,PH-ES217A_AG,886523301684,,186 mm,274 mm,470 mm,Mini-ITX,"SFX, SFX-L",350 mm,82 mm,0/0,0/3,1/3,0/0,2.0,0,0.0,0.0,0.0,3,1,0,,anthracite,False,True,True,False,https://www.amazon.ca/dp/B07X5S6T47?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1033,"PHANTEKS Enthoo Evolv Shift Air Mini-ITX - black, Mesh",$109.54 USD,PHANTEKS,PH-ES217A_BK,886523301677,,186 mm,274 mm,470 mm,Mini-ITX,"SFX, SFX-L",350 mm,82 mm,0/0,0/3,1/3,0/0,2.0,0,0.0,0.0,0.0,3,1,0,,black,False,True,True,False,https://www.amazon.ca/dp/B07X5RWDNT?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1034,"PHANTEKS Enthoo Evolv Shift Mini-ITX, Glas - anthrazit",$104.7 USD,PHANTEKS,PH-ES217E_AG,886523300991,,170 mm,274 mm,470 mm,Mini-ITX,"SFX, SFX-L",350 mm,82 mm,0/0,0/3,1/3,0/0,2.0,0,0.0,0.0,0.0,3,1,0,,anthracite,True,True,True,False,https://www.amazon.ca/dp/B0749BSV11?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1035,"PHANTEKS Enthoo Evolv Shift Mini-ITX, Glas - black",$118.43 USD,PHANTEKS,PH-ES217E_BK,886523300984,,170 mm,274 mm,470 mm,Mini-ITX,"SFX, SFX-L",350 mm,82 mm,0/0,0/3,1/3,0/0,2.0,0,0.0,0.0,0.0,3,1,0,,black,True,True,True,False,https://www.amazon.ca/dp/B07499S2Y1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1036,"PHANTEKS Enthoo Evolv Shift X Mini-ITX, Glas - anthrazit",$150.42 USD,PHANTEKS,PH-ES217XE_AG,886523300977,,170 mm,274 mm,650 mm,Mini-ITX,"SFX, SFX-L",529 mm,82 mm,0/0,0/4,2/4,0/0,1.0,0,0.0,1.0,0.0,4,2,0,,anthracite,True,True,True,False,https://www.amazon.ca/Phanteks-Orientations-360-Degrees-Accessibility-PH-ES217XE_AG/dp/B07499NSCX?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07499NSCX
1037,"PHANTEKS Enthoo Evolv Shift X Mini-ITX, Glas - black",$153.79 USD,PHANTEKS,PH-ES217XE_BK,886523300960,,170 mm,274 mm,650 mm,Mini-ITX,"SFX, SFX-L",529 mm,82 mm,0/0,0/2,2/2,0/0,1.0,0,0.0,1.0,0.0,4,2,0,,black,True,True,True,False,https://www.amazon.ca/Phanteks-Orientations-360-Degrees-Accessibility-PH-ES217XE_BK/dp/B0749CVNV5?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0749CVNV5
1038,"PHANTEKS Enthoo Evolv X Midi-Tower, RGB, Tempered Glass - anthrazit",$210.35 USD,PHANTEKS,PH-ES518XTG_DAG01,886523301431,,240 mm,520 mm,520 mm,E-ATX,ATX,435 mm,190 mm,0/0,0/7,3/6,0/0,1.0,1,0.0,1.0,2.0,6,4,0,,anthracite,True,True,True,False,https://www.amazon.ca/dp/B07GY355N2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1040,"PHANTEKS Enthoo Evolv X Midi-Tower, RGB, Tempered Glass - black",$181.34 USD,PHANTEKS,PH-ES518XTG_DBK01,886523301424,,240 mm,520 mm,520 mm,E-ATX,ATX,435 mm,190 mm,0/0,0/7,3/6,0/0,1.0,1,0.0,1.0,2.0,6,4,0,,black,True,True,True,False,https://www.amazon.ca/Phanteks-PH-ES518XTG_DBK01-Tempered-Windows-Digital/dp/B07GY26TZJ?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07GY26TZJ
1041,"PHANTEKS Enthoo Evolv X Midi-Tower, RGB, Tempered Glass - silver",$177.71 USD,PHANTEKS,PH-ES518XTG_DGS01,886523301448,,240 mm,520 mm,520 mm,E-ATX,ATX,435 mm,190 mm,0/0,0/7,3/6,0/0,1.0,1,0.0,1.0,2.0,6,4,0,,silver,True,True,True,False,https://www.amazon.ca/dp/B07GY29X6J?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1043,"PHANTEKS Enthoo Luxe Big-Tower, Tempered Glass - anthrazit",$224.92 USD,PHANTEKS,PH-ES614LTG_AG,886523301073,,235 mm,550 mm,560 mm,E-ATX,ATX,347 mm,193 mm,0/0,0/9,4/6,0/2,1.0,0,2.0,0.0,1.0,8,6,0,,anthracite,True,True,True,False,https://www.amazon.ca/dp/B01M3YCZNT?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1044,"PHANTEKS Enthoo Luxe Big-Tower, Tempered Glass - black",$198.08 USD,PHANTEKS,PH-ES614LTG_BK,886523301080,,235 mm,550 mm,560 mm,E-ATX,ATX,347 mm,193 mm,0/0,0/9,4/6,0/2,1.0,1,1.0,0.0,1.0,8,6,0,,black,True,True,True,False,https://www.amazon.ca/dp/B01M5JOEPJ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1045,PHANTEKS Enthoo Mini XL DS Micro-ATX + Mini-ITX - black,$159.58 USD,PHANTEKS,PH-ES414DS_BK02,886523301417,,343 mm,570 mm,625 mm,Micro-ATX,ATX,289 mm,215 mm,0/0,0/11,3/8,0/0,0.0,1,3.0,3.0,2.0,10,8,0,,black,True,True,True,False,https://www.amazon.ca/dp/B07G9PC7SY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1046,"PHANTEKS Enthoo Primo Big-Tower, whitee LED - white",$299.77 USD,PHANTEKS,PH-ES813P_WT,886523300038,,250 mm,600 mm,650 mm,E-ATX,ATX,515 mm,207 mm,0/0,0/13,5/11,0/0,0.0,1,2.0,2.0,0.0,12,6,0,,white,True,True,True,False,https://www.amazon.ca/dp/B00HRJHEWO?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1047,"PHANTEKS Enthoo Primo SE Big-Tower, grüne LED - black/grün",$239.24 USD,PHANTEKS,PH-ES813P_SGR,886523300359,,250 mm,600 mm,650 mm,E-ATX,ATX,515 mm,207 mm,0/0,0/16,5/11,0/0,,,,,,12,6,0,,"green, black",True,True,True,False,https://www.amazon.ca/Phanteks-PH-ES813P_SGR-Aluminum-Ultimate-Computer/dp/B00S396JBE?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00S396JBE
1048,"PHANTEKS Enthoo Primo SE Big-Tower, orange LED - black/orange",$250.0 USD,PHANTEKS,PH-ES813P_SOR,886523300076,,250 mm,600 mm,650 mm,E-ATX,ATX,515 mm,207 mm,0/0,0/16,5/11,0/0,,,,,,12,6,0,,"orange, black",True,True,True,False,https://www.amazon.ca/dp/B00OKSGBNS?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1049,"PHANTEKS Enthoo Primo SE Big-Tower, rede LED - black/red",$239.37 USD,PHANTEKS,PH-ES813P_SRD,886523300083,,250 mm,600 mm,650 mm,E-ATX,ATX,515 mm,207 mm,0/0,0/16,5/11,0/0,0.0,1,2.0,2.0,0.0,12,6,0,,red black,True,True,True,False,https://www.amazon.ca/dp/B00S3964FA?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1050,"PHANTEKS Enthoo Primo SE Big-Tower, whitee LED - black/white",$239.37 USD,PHANTEKS,PH-ES813P_SWT,886523300069,,250 mm,600 mm,650 mm,E-ATX,ATX,515 mm,207 mm,0/0,0/16,5/11,0/0,0.0,1,2.0,2.0,0.0,12,6,0,,black-and-white,True,True,True,False,https://www.amazon.ca/dp/B00SKAWE3S?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1053,"PHANTEKS Enthoo Pro M Midi-Tower, Tempered Glass - black",$98.35 USD,PHANTEKS,PH-ES515PTG_BK,886523301103,,235 mm,500 mm,480 mm,E-ATX,ATX,420 mm,194 mm,0/0,0/7,2/5,0/0,0.0,1,0.0,0.0,2.0,3,2,0,,black,True,True,True,False,https://www.amazon.ca/dp/B01LRVHH6K?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1054,"PHANTEKS Enthoo Pro M Special Edition, Tempered Glass - black/white",$108.36 USD,PHANTEKS,PH-ES515PTG_SWT,886523300687,,235 mm,500 mm,480 mm,E-ATX,ATX,420 mm,194 mm,0/0,0/7,2/5,0/0,1.0,1,2.0,2.0,0.0,3,2,0,,black,True,True,True,False,https://www.amazon.ca/dp/B074Q5MFX5?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1055,PHANTEKS Enthoo Pro Midi-Tower - black,$94.29 USD,PHANTEKS,PH-ES614PC_BK,886523300151,,235 mm,550 mm,535 mm,E-ATX,ATX,472 mm,193 mm,0/0,0/10,1/0,1/2,1.0,2,2.0,0.0,1.0,7,6,0,,black,False,True,True,False,https://www.amazon.ca/dp/B00KFAG6DA?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1056,PHANTEKS Enthoo Pro Midi-Tower - black Window,$94.29 USD,PHANTEKS,PH-ES614P_BK,886523300144,,235 mm,550 mm,535 mm,E-ATX,ATX,472 mm,193 mm,0/0,0/10,1/7,1/2,1.0,2,2.0,0.0,1.0,7,6,0,,black,True,True,True,False,https://www.amazon.ca/dp/B00K6S1B3Q?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1058,PHANTEKS Enthoo Pro Midi-Tower - white Window,$105.17 USD,PHANTEKS,PH-ES614P_WT,886523300205,,235 mm,550 mm,535 mm,E-ATX,ATX,472 mm,193 mm,0/0,0/10,1/7,1/2,1.0,2,2.0,0.0,1.0,7,6,0,,white,True,True,True,False,https://www.amazon.ca/dp/B00LW3X1PA?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1059,"PHANTEKS Enthoo Pro Midi-Tower, Tempered Glass - black",$107.34 USD,PHANTEKS,PH-ES614PTG_BK,886523301288,,235 mm,550 mm,535 mm,E-ATX,ATX,472 mm,193 mm,0/0,0/10,2/7,0/2,1.0,2,2.0,0.0,1.0,10,6,0,,black,True,True,True,False,https://www.amazon.ca/Phanteks-Integrated-Lighting-Tempered-PH-ES614PTG_BK/dp/B078K32G27?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B078K32G27
1060,"PHANTEKS Enthoo Pro Midi-Tower, Tempered Glass SE - black/white",$97.92 USD,PHANTEKS,PH-ES614PTG_SWT,886523301295,,235 mm,550 mm,535 mm,E-ATX,ATX,472 mm,193 mm,0/0,2/10,1/7,0/2,1.0,2,2.0,0.0,1.0,10,6,0,,black,True,True,True,False,https://www.amazon.ca/dp/B078K6DZMP?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1064,RAIJINTEK Agos Midi-Tower - black,$79.81 USD,RAIJINTEK,0R200001,4715109920062,849939000060.0,200 mm,460 mm,490 mm,ATX,ATX,340 mm,160 mm,0/0,2/8,0/4,0/0,,,,,,6,6,0,,black,False,True,True,False,https://www.amazon.ca/RAIJINTEK-Power-Supply-Tower-Black/dp/B00M92QDTY?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00M92QDTY
1065,Raijintek Agos Midi-Tower - white,$62.51 USD,RAIJINTEK,0R200003,4715109920307,,200 mm,460 mm,490 mm,ATX,ATX,340 mm,160 mm,0/0,2/8,0/4,0/0,0.0,0,1.0,0.0,0.0,6,6,0,,white,False,True,True,False,https://www.amazon.ca/RAIJINTEK-Power-Supply-Tower-White/dp/B00TP9MHJY?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00TP9MHJY
1068,Raijintek Arcadia Midi-Tower - white,$33.41 USD,RAIJINTEK,0R200005,4715109920413,,200 mm,455 mm,430 mm,ATX,ATX,400 mm,160 mm,0/0,1/4,0/0,0/0,0.0,0,0.0,0.0,0.0,2,4,0,,white,False,True,True,False,https://www.amazon.ca/RAIJINTEK-Arcadia-Power-Supply-Tower/dp/B00WKZZTEU?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00WKZZTEU
1069,"Raijintek Asterion Classic Midi-Tower, Tempered Glass - black",$189.47 USD,RAIJINTEK,0R200047,4715109921175,849939001173.0,230 mm,464 mm,525 mm,E-ATX,ATX,340 mm,180 mm,0/0,3/3,0/5,0/0,0.0,0,0.0,0.0,2.0,3,3,0,,black,True,True,True,False,https://www.amazon.ca/RAIJINTEK-Asterion-Classic-Power-Supply/dp/B07176CXJ1?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07176CXJ1
1072,"Raijintek Coeus Elite TC Micro-ATX, Tempered Glass - black",$116.13 USD,RAIJINTEK,0R200070,4715109921755,,235 mm,444 mm,484 mm,Micro-ATX,ATX,350 mm,175 mm,0/0,3/5,0/4,0/0,0.0,0,2.0,2.0,0.0,1,3,0,,"black, transparent",True,True,True,False,https://www.amazon.ca/Raijintek-0R200070-Supply-MicroATX-Window/dp/B07D56Z8ZX?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07D56Z8ZX
1102,Raijintek METIS PLUS Mini-ITX - black Window,$95.15 USD,RAIJINTEK,0R200055,4715109921250,849939001258.0,190 mm,277 mm,254 mm,Mini-ITX,ATX,170 mm,160 mm,0/0,1/1,0/0,0/0,0.0,0,0.0,0.0,0.0,2,1,0,,black,True,True,False,False,https://www.amazon.ca/RAIJINTEK-METIS-Supply-Mini-ITX-Window/dp/B072FNVTD1?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B072FNVTD1
1156,"Silverstone Redline RL08 RGB Mini-Tower, TG - black/red Window",$113.81 USD,Silverstone,SST-RL08BR-RGB,4710007228586,,217 mm,433 mm,391 mm,Micro-ATX,ATX,369 mm,168 mm,0/0,2/5,0/4,0/0,1.0,0,0.0,2.0,0.0,2,0,0,,red black,True,True,True,False,https://www.amazon.ca/SilverStone-Technology-RL08BR-RGB-Micro-ATX-Tempered/dp/B07V2PSZ53?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07V2PSZ53
1157,"Silverstone Redline RL08 RGB Mini-Tower, TG - black/white Window",$113.41 USD,Silverstone,SST-RL08BW-RGB,4710007228593,,217 mm,433 mm,391 mm,Micro-ATX,ATX,369 mm,168 mm,0/0,2/5,0/4,0/0,1.0,0,0.0,2.0,0.0,2,0,0,,black-and-white,True,True,True,False,https://www.amazon.ca/SilverStone-Technology-RL08BW-RGB-Micro-ATX-Tempered/dp/B07V2PT1FC?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07V2PT1FC
1174,Silverstone SST-FTZ01S Fortress Mini-ITX - silver,$178.01 USD,Silverstone,SST-FTZ01S,4710007221914,844761011918.0,376 mm,351 mm,107 mm,Mini-ITX,SFX,330 mm,83 mm,0/0,2/3,0/0,0/0,1.0,0,1.0,0.0,0.0,3,1,0,,silver,False,True,False,False,https://www.amazon.ca/dp/B00WENHTNW?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1181,"Silverstone SST-LD01B Lucid Micro ATX Tower, TG - white/black",$138.23 USD,Silverstone,SST-LD01B,4710007226339,,218 mm,431 mm,390 mm,Micro-ATX,ATX,370 mm,168 mm,0/0,0/0,0/0,0/0,0.0,0,0.0,0.0,0.0,2,0,0,,black,True,False,True,False,https://www.amazon.ca/SilverStone-Technology-SST-LD01B-Micro-ATX-Stainless/dp/B07F15G26B?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07F15G26B
1182,Silverstone SST-LD03B Lucid Mini-ITX - black,$123.36 USD,Silverstone,SST-LD03B,4710007228098,,265 mm,230 mm,414 mm,Mini-ITX,"SFX, SFX-L",309 mm,190 mm,0/0,2/2,0/0,0/0,2.0,0,0.0,0.0,0.0,1,0,0,,black,True,False,True,False,https://www.amazon.ca/SilverStone-Technology-Mini-ITX-Computer-Tempered/dp/B07T332MK4?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07T332MK4
1193,"Silverstone SST-PM02B-G Primera Midi-Tower, Tempered Glass - black",$163.51 USD,Silverstone,SST-PM02B-G,4710007225929,844761015923.0,220 mm,456 mm,491 mm,ATX,ATX,415 mm,167 mm,0/0,0/6,4/6,0/0,1.0,1,1.0,2.0,1.0,6,3,0,,black,True,True,True,False,https://www.amazon.ca/dp/B078TN1H4Z?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1194,"Silverstone SST-PM02W-G Primera Midi-Tower, Tempered Glass - white",$132.21 USD,Silverstone,SST-PM02W-G,4710007225936,,220 mm,456 mm,491 mm,ATX,ATX,415 mm,167 mm,0/0,0/6,4/6,0/0,1.0,1,1.0,2.0,1.0,6,3,0,,white,True,True,True,False,https://www.amazon.ca/SilverStone-Technology-Computer-Tempered-Glass-SST-PM02W-G/dp/B078TN9WQG?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B078TN9WQG
1202,"Silverstone SST-PS15B-G - Precision Mini-Tower, TG - black",$87.31 USD,Silverstone,SST-PS15B-G,4710007226957,,192 mm,351 mm,381 mm,Micro-ATX,ATX,314 mm,154 mm,0/0,1/5,0/3,0/0,0.0,0,0.0,0.0,0.0,3,0,0,,black,True,False,True,False,https://www.amazon.ca/SilverStone-Technology-Micro-ATX-Computer-PS15B-G/dp/B07N1HL5PR?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07N1HL5PR
1203,"Silverstone SST-PS15B-RGB - Precision Mini-Tower, TG RGB - black",$88.52 USD,Silverstone,SST-PS15B-RGB,4710007227466,,192 mm,351 mm,381 mm,Micro-ATX,ATX,314 mm,154 mm,0/0,1/5,0/3,0/0,0.0,0,0.0,0.0,0.0,3,0,0,,black,True,False,True,False,https://www.amazon.ca/SilverStone-Technology-SST-PS15B-RGB-Micro-ATX-PS15B-RGB/dp/B07SNFQVYS?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07SNFQVYS
1205,"Silverstone SST-RL06BR-GP Redline Midi-Tower, TG - black/red",$97.77 USD,Silverstone,SST-RL06BR-GP,4710007225363,,200 mm,455 mm,477 mm,ATX,ATX,348 mm,158 mm,0/0,4/6,0/4,0/0,3.0,1,2.0,0.0,0.0,5,3,0,,"pink, black",True,True,True,False,https://www.amazon.ca/SilverStone-Technology-RL06BR-GP-Tempered-Glass-SST-RL06BR-GP/dp/B0754SJ5B5?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0754SJ5B5
1207,"Silverstone SST-RL06WS-GP Redline Midi-Tower, TG - white/silver",$111.34 USD,Silverstone,SST-RL06WS-GP,4710007225387,,200 mm,455 mm,477 mm,ATX,ATX,348 mm,158 mm,0/0,4/6,0/4,0/0,3.0,1,2.0,0.0,0.0,5,3,0,,"black, silver, white",True,True,True,False,https://www.amazon.ca/SilverStone-Technology-RL06WS-GP-Tempered-Glass-SST-RL06WS-GP/dp/B07553Z584?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07553Z584
1208,"Silverstone SST-RL07B-G Redline Midi-Tower, Tempered Glass - black",$113.01 USD,Silverstone,SST-RL07B-G,4710007225943,,226 mm,465 mm,488 mm,ATX,ATX,415 mm,167 mm,0/0,0/4,1/4,0/0,1.0,1,1.0,1.0,1.0,6,3,0,,black,True,True,True,False,https://www.amazon.ca/SilverStone-Technology-Computer-Tempered-Glass-SST-RL07B-G/dp/B07895QVB1?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07895QVB1
1209,"Silverstone SST-RL07W-G Redline Midi-Tower, Tempered Glass - white",$154.46 USD,Silverstone,SST-RL07W-G,4710007225950,844761015954.0,226 mm,465 mm,488 mm,ATX,ATX,415 mm,167 mm,0/0,0/4,1/4,0/0,1.0,1,1.0,1.0,1.0,6,3,0,,white,True,True,True,False,https://www.amazon.ca/dp/B0789YFT47?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1222,Silverstone SST-RVZ03B-ARGB Raven HTPC - black,$120.96 USD,Silverstone,SST-RVZ03B-ARGB,4710007226421,,382 mm,350 mm,105 mm,Mini-ITX,ATX,330 mm,83 mm,0/0,2/3,0/0,0/0,0.0,0,0.0,0.0,0.0,3,0,0,,black,False,False,False,False,https://www.amazon.ca/SilverStone-Technology-Motherboards-Addressable-SST-RVZ03B-ARGB/dp/B07K5Z41CZ?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07K5Z41CZ
1224,Silverstone SST-SEQ1B SETA Q1 Midi-Tower - black,$271.13 USD,Silverstone,SST-SEQ1B,4710679814575,844761024574.0,232 mm,493.5 mm,490.7 mm,E-ATX,,394 mm,182 mm,0/0,0/7,3/6,0/0,0.0,0,0.0,0.0,1.0,4,2,0,,grey black,False,True,False,True,https://www.amazon.ca/dp/B09M9G85ZK?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1228,Silverstone SST-SG13B-Q Sugo USB3.0 - black,$43.51 USD,Silverstone,SST-SG13B-Q,4710007221990,,222 mm,285 mm,181 mm,Mini-ITX,ATX,267 mm,60 mm,0/0,0/1,0/1,0/0,0.0,1,0.0,0.0,0.0,3,1,0,,black,False,False,False,False,https://www.amazon.ca/SilverStone-Technology-Compact-Mini-ITX-Computer/dp/B07BVGQCMF?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07BVGQCMF
1237,"Thermaltake A500 TG Aluminum Midi-Tower, Tempered Glass - space grey",$268.38 USD,Thermaltake,CA-1L3-00M9WN-00,4711246873599,841163004555.0,236 mm,510 mm,560 mm,ATX,ATX,420 mm,160 mm,0/0,3/7,0/5,0/0,1.0,0,0.0,0.0,1.0,0,1,0,,"grey, silver",True,True,True,False,https://www.amazon.ca/dp/B07JDF4SSZ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
1240,Thermaltake Commander C31 TG ARGB Tempered Glass Midi-Tower - black,$111.7 USD,Thermaltake,CA-1N2-00M1WN-00,4713227520485,,233 mm,507 mm,462 mm,ATX,ATX,410 mm,180 mm,0/0,1/6,0/4,2/2,1.0,0,1.0,0.0,1.0,2,0,0,,black,True,True,True,False,https://www.amazon.ca/Thermaltake-Commander-Motherboard-Pre-Installed-CA-1N2-00M1WN-00/dp/B07NPKHQWJ?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07NPKHQWJ
